NAICS Code,Total Employment - 1999,MSA
44-45,7900.0,"Bangor, ME MSA"
48-49,1703.0,"Bangor, ME MSA"
51,1260.0,"Bangor, ME MSA"
52,1451.0,"Bangor, ME MSA"
53,576.0,"Bangor, ME MSA"
54,1675.0,"Bangor, ME MSA"
55,586.0,"Bangor, ME MSA"
56,3313.0,"Bangor, ME MSA"
62,9714.0,"Bangor, ME MSA"
72,4202.0,"Bangor, ME MSA"
81,1845.0,"Bangor, ME MSA"
--,255077.0,"Baton Rouge, LA MSA"
11,286.0,"Baton Rouge, LA MSA"
21,1081.0,"Baton Rouge, LA MSA"
22,1127.0,"Baton Rouge, LA MSA"
23,42792.0,"Baton Rouge, LA MSA"
31-33,21128.0,"Baton Rouge, LA MSA"
42,12568.0,"Baton Rouge, LA MSA"
44-45,36470.0,"Baton Rouge, LA MSA"
48-49,6875.0,"Baton Rouge, LA MSA"
51,4263.0,"Baton Rouge, LA MSA"
52,12833.0,"Baton Rouge, LA MSA"
53,4105.0,"Baton Rouge, LA MSA"
54,15936.0,"Baton Rouge, LA MSA"
55,2111.0,"Baton Rouge, LA MSA"
56,18571.0,"Baton Rouge, LA MSA"
61,3409.0,"Baton Rouge, LA MSA"
62,30916.0,"Baton Rouge, LA MSA"
71,4035.0,"Baton Rouge, LA MSA"
72,21324.0,"Baton Rouge, LA MSA"
81,14024.0,"Baton Rouge, LA MSA"
95,943.0,"Baton Rouge, LA MSA"
99,280.0,"Baton Rouge, LA MSA"
--,131126.0,"Beaumont-Port Arthur, TX MSA"
11,75.0,"Beaumont-Port Arthur, TX MSA"
21,1297.0,"Beaumont-Port Arthur, TX MSA"
23,14631.0,"Beaumont-Port Arthur, TX MSA"
31-33,21330.0,"Beaumont-Port Arthur, TX MSA"
42,5295.0,"Beaumont-Port Arthur, TX MSA"
44-45,20122.0,"Beaumont-Port Arthur, TX MSA"
48-49,3205.0,"Beaumont-Port Arthur, TX MSA"
51,2271.0,"Beaumont-Port Arthur, TX MSA"
52,3842.0,"Beaumont-Port Arthur, TX MSA"
53,1747.0,"Beaumont-Port Arthur, TX MSA"
54,5039.0,"Beaumont-Port Arthur, TX MSA"
55,1369.0,"Beaumont-Port Arthur, TX MSA"
56,7546.0,"Beaumont-Port Arthur, TX MSA"
62,19847.0,"Beaumont-Port Arthur, TX MSA"
71,802.0,"Beaumont-Port Arthur, TX MSA"
72,11365.0,"Beaumont-Port Arthur, TX MSA"
81,9172.0,"Beaumont-Port Arthur, TX MSA"
--,58488.0,"Bellingham, WA MSA"
11,341.0,"Bellingham, WA MSA"
22,159.0,"Bellingham, WA MSA"
23,5801.0,"Bellingham, WA MSA"
31-33,9495.0,"Bellingham, WA MSA"
42,2594.0,"Bellingham, WA MSA"
44-45,9322.0,"Bellingham, WA MSA"
48-49,1510.0,"Bellingham, WA MSA"
51,888.0,"Bellingham, WA MSA"
52,1962.0,"Bellingham, WA MSA"
53,1211.0,"Bellingham, WA MSA"
54,2937.0,"Bellingham, WA MSA"
55,1848.0,"Bellingham, WA MSA"
56,2052.0,"Bellingham, WA MSA"
61,700.0,"Bellingham, WA MSA"
62,6691.0,"Bellingham, WA MSA"
71,1265.0,"Bellingham, WA MSA"
72,6574.0,"Bellingham, WA MSA"
81,2933.0,"Bellingham, WA MSA"
--,56986.0,"Billings, MT MSA"
21,512.0,"Billings, MT MSA"
22,287.0,"Billings, MT MSA"
23,3479.0,"Billings, MT MSA"
31-33,2955.0,"Billings, MT MSA"
42,5269.0,"Billings, MT MSA"
44-45,9483.0,"Billings, MT MSA"
48-49,2558.0,"Billings, MT MSA"
51,1680.0,"Billings, MT MSA"
52,2935.0,"Billings, MT MSA"
53,755.0,"Billings, MT MSA"
54,3618.0,"Billings, MT MSA"
55,242.0,"Billings, MT MSA"
56,2646.0,"Billings, MT MSA"
61,856.0,"Billings, MT MSA"
62,8557.0,"Billings, MT MSA"
71,1426.0,"Billings, MT MSA"
72,6589.0,"Billings, MT MSA"
81,2924.0,"Billings, MT MSA"
--,135096.0,"Gulfport-Biloxi, MS MSA"
22,1415.0,"Gulfport-Biloxi, MS MSA"
23,10660.0,"Gulfport-Biloxi, MS MSA"
31-33,21697.0,"Gulfport-Biloxi, MS MSA"
42,3122.0,"Gulfport-Biloxi, MS MSA"
44-45,18459.0,"Gulfport-Biloxi, MS MSA"
