State,NAICS Code,Total Employment - 1998
Oregon,22,7861.0
Oregon,23,78793.0
Oregon,31-33,211636.0
Oregon,42,77519.0
Oregon,44-45,182719.0
Oregon,48-49,44522.0
Oregon,51,32621.0
Oregon,52,59843.0
Oregon,53,24744.0
Oregon,54,62829.0
Oregon,55,39984.0
Oregon,56,81555.0
Oregon,61,27103.0
Oregon,62,150106.0
Oregon,71,21513.0
Oregon,72,125470.0
Oregon,81,57314.0
Oregon,95,8924.0
Pennsylvania,--,4906190.0
Pennsylvania,11,2508.0
Pennsylvania,21,17820.0
Pennsylvania,22,37333.0
Pennsylvania,23,225820.0
Pennsylvania,31-33,818246.0
Pennsylvania,42,234941.0
Pennsylvania,44-45,645495.0
Pennsylvania,48-49,149640.0
Pennsylvania,51,122066.0
Pennsylvania,52,272432.0
Pennsylvania,53,60852.0
Pennsylvania,54,266932.0
Pennsylvania,55,135655.0
Pennsylvania,56,278434.0
Pennsylvania,61,179137.0
Pennsylvania,62,740337.0
Pennsylvania,71,60183.0
Pennsylvania,72,364491.0
Pennsylvania,81,239712.0
Pennsylvania,95,51690.0
Pennsylvania,99,2466.0
Rhode Island,--,402485.0
Rhode Island,11,115.0
Rhode Island,22,2167.0
Rhode Island,23,16293.0
Rhode Island,31-33,74181.0
Rhode Island,42,18917.0
Rhode Island,44-45,46785.0
Rhode Island,48-49,6548.0
Rhode Island,51,10114.0
Rhode Island,52,24277.0
Rhode Island,53,4903.0
Rhode Island,54,15986.0
Rhode Island,55,8583.0
Rhode Island,56,28065.0
Rhode Island,61,18410.0
Rhode Island,62,68633.0
Rhode Island,71,4662.0
Rhode Island,72,33837.0
Rhode Island,81,16916.0
Rhode Island,95,2667.0
South Carolina,--,1526106.0
South Carolina,11,5231.0
South Carolina,21,1348.0
South Carolina,22,11774.0
South Carolina,23,111436.0
South Carolina,31-33,343297.0
South Carolina,42,60762.0
South Carolina,44-45,213807.0
South Carolina,48-49,35630.0
South Carolina,51,27099.0
South Carolina,52,58771.0
South Carolina,53,20382.0
South Carolina,54,58485.0
South Carolina,55,25845.0
South Carolina,56,122913.0
South Carolina,61,19864.0
South Carolina,62,161581.0
South Carolina,71,22011.0
South Carolina,72,145494.0
South Carolina,81,67785.0
South Carolina,95,11621.0
South Carolina,99,970.0
South Dakota,--,289422.0
South Dakota,11,275.0
South Dakota,23,13996.0
South Dakota,31-33,48082.0
South Dakota,42,16089.0
South Dakota,44-45,47784.0
South Dakota,48-49,7236.0
South Dakota,51,6953.0
South Dakota,52,20034.0
South Dakota,54,7499.0
South Dakota,55,1969.0
South Dakota,56,8289.0
South Dakota,61,5982.0
South Dakota,62,48237.0
South Dakota,71,5185.0
South Dakota,72,29168.0
South Dakota,81,12924.0
South Dakota,95,2619.0
South Dakota,99,134.0
Tennessee,--,2299348.0
Tennessee,11,1524.0
Tennessee,21,4009.0
Tennessee,22,3675.0
Tennessee,23,120578.0
Tennessee,31-33,482812.0
Tennessee,42,125210.0
Tennessee,44-45,311723.0
Tennessee,48-49,86526.0
Tennessee,51,45808.0
Tennessee,52,101293.0
Tennessee,53,31551.0
Tennessee,54,86440.0
Tennessee,55,75513.0
Tennessee,56,157978.0
Tennessee,61,37335.0
Tennessee,62,281092.0
Tennessee,71,23876.0
Tennessee,72,189001.0
Tennessee,81,109079.0
Tennessee,95,23340.0
Tennessee,99,985.0
Texas,--,7570820.0
Texas,11,9387.0
Texas,21,109687.0
Texas,22,56098.0
Texas,23,457095.0
Texas,31-33,986894.0
Texas,42,436053.0
Texas,44-45,977718.0
Texas,48-49,282458.0
Texas,51,222773.0
Texas,52,360257.0
Texas,53,136991.0
Texas,54,413852.0
Texas,55,229419.0
Texas,56,678438.0
Texas,61,101038.0
Texas,62,911062.0
Texas,71,85609.0
Texas,72,661442.0
Texas,81,373841.0
Texas,95,75435.0
Texas,99,5273.0
Utah,--,866146.0
Utah,11,244.0
Utah,21,7984.0
Utah,22,5466.0
Utah,23,58009.0
Utah,31-33,124510.0
Utah,42,44727.0
Utah,44-45,117341.0
Utah,48-49,38921.0
Utah,51,26323.0
Utah,52,40957.0
Utah,53,13948.0
Utah,54,43350.0
Utah,55,18081.0
Utah,56,78932.0
Utah,61,22743.0
Utah,62,83229.0
Utah,72,76781.0
Utah,81,45160.0
Utah,95,8403.0
Vermont,--,239034.0
Vermont,22,1839.0
Vermont,31-33,44840.0
Vermont,42,10795.0
Vermont,44-45,37213.0
Vermont,48-49,4865.0
Vermont,51,6306.0
Vermont,52,9370.0
Vermont,54,9232.0
Vermont,55,2139.0
Vermont,56,7358.0
Vermont,61,12254.0
Vermont,62,32785.0
Vermont,71,6851.0
Vermont,72,27550.0
Vermont,95,410.0
Virginia,--,2700589.0
Virginia,11,3737.0
Virginia,21,11799.0
Virginia,22,16068.0
Virginia,23,178067.0
Virginia,31-33,368397.0
Virginia,42,106666.0
Virginia,44-45,381557.0
Virginia,48-49,74512.0
Virginia,51,101531.0
Virginia,52,131159.0
Virginia,53,47983.0
Virginia,54,252952.0
Virginia,55,52383.0
Virginia,56,193771.0
Virginia,61,48113.0
Virginia,62,293646.0
Virginia,71,36265.0
Virginia,72,234214.0
Virginia,81,141693.0
Virginia,95,24570.0
Virginia,99,1506.0
Washington,--,2134598.0
Washington,11,17404.0
Washington,22,6490.0
Washington,23,143172.0
Washington,31-33,335467.0
Washington,42,120205.0
Washington,44-45,288388.0
Washington,48-49,75465.0
Washington,51,67316.0
Washington,52,96128.0
Washington,53,45055.0
Washington,54,117475.0
Washington,55,53616.0
Washington,56,116151.0
Washington,61,34248.0
Washington,62,269475.0
Washington,71,36677.0
Washington,72,195251.0
Washington,81,100660.0
Washington,95,11420.0
West Virginia,--,547234.0
West Virginia,11,1404.0
West Virginia,21,21325.0
West Virginia,22,8085.0
West Virginia,23,29587.0
West Virginia,31-33,74424.0
West Virginia,42,23082.0
West Virginia,44-45,89474.0
West Virginia,48-49,14399.0
West Virginia,51,12303.0
West Virginia,52,21212.0
West Virginia,53,6097.0
West Virginia,54,18473.0
West Virginia,55,5135.0
West Virginia,56,23736.0
West Virginia,61,9299.0
West Virginia,62,99695.0
West Virginia,72,52369.0
West Virginia,81,26797.0
West Virginia,95,3583.0
Wisconsin,--,2319343.0
Wisconsin,11,2808.0
Wisconsin,21,2194.0
Wisconsin,22,13898.0
Wisconsin,23,107037.0
Wisconsin,31-33,566225.0
Wisconsin,42,114447.0
Wisconsin,44-45,309204.0
Wisconsin,48-49,74046.0
Wisconsin,51,47290.0
Wisconsin,52,126572.0
Wisconsin,53,25267.0
Wisconsin,54,82864.0
Wisconsin,55,55086.0
Wisconsin,56,116770.0
Wisconsin,61,41317.0
Wisconsin,62,291783.0
Wisconsin,71,29203.0
Wisconsin,72,191565.0
Wisconsin,81,104809.0
Wisconsin,95,15884.0
Wisconsin,99,1074.0
Wyoming,--,163791.0
Wyoming,21,16257.0
Wyoming,22,2976.0
Wyoming,31-33,8916.0
Wyoming,42,6172.0
Wyoming,44-45,26975.0
Wyoming,48-49,5313.0
Wyoming,51,3627.0
Wyoming,52,6131.0
Wyoming,54,6110.0
Wyoming,55,1200.0
Wyoming,56,4684.0
Wyoming,61,1113.0
Wyoming,62,23694.0
Wyoming,72,22882.0
Wyoming,95,352.0
